23.43333333	4.225333333
23.4	4.283333333
23.36666667	4.340666667
23.33333333	4.398666667
23.3	4.456666667
23.26666667	4.514
23.23333333	4.572
23.2	4.629333333
23.16666667	4.687333333
23.13333333	4.745333333
23.1	4.802666667
23.06666667	4.860666667
23.03333333	4.918
23	4.976
22.96666667	5.034
22.93333333	5.091333333
22.9	5.149333333
22.86666667	5.207333333
22.83333333	5.264666667
22.8	5.322666667
22.76666667	5.38
22.73333333	5.438
22.7	5.496
22.66666667	5.553333333
22.63333333	5.496
22.6	5.438
22.56666667	5.38
22.53333333	5.322666667
22.5	5.264666667
22.46666667	5.207333333
22.43333333	5.149333333
22.4	5.091333333
22.36666667	5.034
22.33333333	4.976
22.3	4.918
22.26666667	4.860666667
22.23333333	4.802666667
22.2	4.745333333
22.16666667	4.687333333
22.13333333	4.629333333
22.1	4.572
22.06666667	4.514
22.03333333	4.456666667
22	4.398666667
21.96666667	4.340666667
21.93333333	4.283333333
21.9	4.225333333
21.86666667	4.168
21.83333333	4.11
21.8	4.052
21.76666667	3.994666667
21.73333333	3.936666667
21.7	3.879333333
21.66666667	3.821333333
21.63333333	3.763333333
21.6	3.706
21.56666667	3.648
21.53333333	3.590666667
21.5	3.532666667
21.46666667	3.474666667
21.43333333	3.417333333
21.4	3.359333333
21.36666667	3.302
21.33333333	3.244
21.3	3.186
21.26666667	3.128666667
21.23333333	3.070666667
21.2	3.013333333
21.16666667	2.955333333
21.13333333	2.897333333
21.1	2.84
21.06666667	2.782
21.03333333	2.724666667
21	2.666666667
16.4	2.666666667
16.46666667	2.666666667
16.53333333	2.666666667
16.6	2.666666667
16.66666667	2.666666667
16.73333333	2.666666667
16.8	2.666666667
16.86666667	2.666666667
16.93333333	2.666666667
17	2.666666667
17.06666667	2.666666667
17.13333333	2.666666667
17.2	2.666666667
17.26666667	2.666666667
17.33333333	2.666666667
17.4	2.666666667
17.46666667	2.666666667
17.53333333	2.666666667
17.6	2.666666667
17.66666667	2.666666667
17.73333333	2.666666667
17.8	2.666666667
17.86666667	2.666666667
17.93333333	2.666666667
18	2.666666667
18.06666667	2.666666667
18.13333333	2.666666667
18.2	2.666666667
18.26666667	2.666666667
18.33333333	2.666666667
18.4	2.666666667
18.46666667	2.666666667
18.53333333	2.666666667
18.6	2.666666667
18.66666667	2.666666667
18.73333333	2.666666667
18.8	2.666666667
18.86666667	2.666666667
18.93333333	2.666666667
19	2.666666667
19.06666667	2.666666667
19.13333333	2.666666667
19.2	2.666666667
19.26666667	2.666666667
19.33333333	2.666666667
19.4	2.666666667
19.46666667	2.666666667
19.53333333	2.666666667
19.6	2.666666667
19.66666667	2.666666667
19.63333333	2.724666667
19.6	2.782
19.56666667	2.84
19.53333333	2.897333333
19.5	2.955333333
19.46666667	3.013333333
19.43333333	3.070666667
19.4	3.128666667
19.36666667	3.186
19.33333333	3.244
19.3	3.302
19.26666667	3.359333333
19.23333333	3.417333333
19.2	3.474666667
19.16666667	3.532666667
19.13333333	3.590666667
19.1	3.648
19.06666667	3.706
19.03333333	3.763333333
19	3.821333333
18.96666667	3.879333333
18.93333333	3.936666667
18.9	3.994666667
18.86666667	4.052
18.83333333	4.11
18.8	4.168
18.76666667	4.225333333
18.73333333	4.283333333
18.7	4.340666667
18.66666667	4.398666667
18.63333333	4.456666667
18.6	4.514
18.56666667	4.572
18.53333333	4.629333333
18.5	4.687333333
18.46666667	4.745333333
18.43333333	4.802666667
18.4	4.860666667
18.36666667	4.918
18.33333333	4.976
18.3	5.034
18.26666667	5.091333333
18.23333333	5.149333333
18.2	5.207333333
18.16666667	5.264666667
18.13333333	5.322666667
18.1	5.38
18.06666667	5.438
18.03333333	5.496
18	5.553333333
17.96666667	5.496
17.93333333	5.438
17.9	5.38
17.86666667	5.322666667
17.83333333	5.264666667
17.8	5.207333333
17.76666667	5.149333333
17.73333333	5.091333333
17.7	5.034
17.66666667	4.976
17.63333333	4.918
17.6	4.860666667
17.56666667	4.802666667
17.53333333	4.745333333
17.5	4.687333333
17.46666667	4.629333333
17.43333333	4.572
17.4	4.514
17.36666667	4.456666667
17.33333333	4.398666667
17.3	4.340666667
17.26666667	4.283333333
17.23333333	4.225333333
17.2	4.168
17.16666667	4.11
17.13333333	4.052
17.1	3.994666667
17.06666667	3.936666667
17.03333333	3.879333333
17	3.821333333
16.96666667	3.763333333
16.93333333	3.706
16.9	3.648
16.86666667	3.590666667
16.83333333	3.532666667
16.8	3.474666667
16.76666667	3.417333333
16.73333333	3.359333333
16.7	3.302
16.66666667	3.244
16.63333333	3.186
16.6	3.128666667
16.56666667	3.070666667
16.53333333	3.013333333
16.5	2.955333333
16.46666667	2.897333333
16.43333333	2.84
16.4	2.782
16.36666667	2.724666667
16.33333333	2.666666667
18.73333333	1.666666667
18.8	1.666666667
18.86666667	1.666666667
18.93333333	1.666666667
19	1.666666667
19.06666667	1.666666667
19.13333333	1.666666667
19.2	1.666666667
19.26666667	1.666666667
19.33333333	1.666666667
19.4	1.666666667
19.46666667	1.666666667
19.53333333	1.666666667
19.6	1.666666667
19.66666667	1.666666667
19.73333333	1.666666667
19.8	1.666666667
19.86666667	1.666666667
19.93333333	1.666666667
20	1.666666667
20.06666667	1.666666667
20.13333333	1.666666667
20.2	1.666666667
20.26666667	1.666666667
20.33333333	1.666666667
20.4	1.666666667
20.46666667	1.666666667
20.53333333	1.666666667
20.6	1.666666667
20.66666667	1.666666667
20.73333333	1.666666667
20.8	1.666666667
20.86666667	1.666666667
20.93333333	1.666666667
21	1.666666667
21.06666667	1.666666667
21.13333333	1.666666667
21.2	1.666666667
21.26666667	1.666666667
21.33333333	1.666666667
21.4	1.666666667
21.46666667	1.666666667
21.53333333	1.666666667
21.6	1.666666667
21.66666667	1.666666667
21.73333333	1.666666667
21.8	1.666666667
21.86666667	1.666666667
21.93333333	1.666666667
22	1.666666667
21.96666667	1.724666667
21.93333333	1.782
21.9	1.84
21.86666667	1.897333333
21.83333333	1.955333333
21.8	2.013333333
21.76666667	2.070666667
21.73333333	2.128666667
21.7	2.186
21.66666667	2.244
21.63333333	2.302
21.6	2.359333333
21.56666667	2.417333333
21.53333333	2.474666667
21.5	2.532666667
21.46666667	2.590666667
21.43333333	2.648
21.4	2.706
21.36666667	2.763333333
21.33333333	2.821333333
21.3	2.879333333
21.26666667	2.936666667
21.23333333	2.994666667
21.2	3.052
21.16666667	3.11
21.13333333	3.168
21.1	3.225333333
21.06666667	3.283333333
21.03333333	3.340666667
21	3.398666667
20.96666667	3.456666667
20.93333333	3.514
20.9	3.572
20.86666667	3.629333333
20.83333333	3.687333333
20.8	3.745333333
20.76666667	3.802666667
20.73333333	3.860666667
20.7	3.918
20.66666667	3.976
20.63333333	4.034
20.6	4.091333333
20.56666667	4.149333333
20.53333333	4.207333333
20.5	4.264666667
20.46666667	4.322666667
20.43333333	4.38
20.4	4.438
20.36666667	4.496
20.33333333	4.553333333
20.3	4.496
20.26666667	4.438
20.23333333	4.38
20.2	4.322666667
20.16666667	4.264666667
20.13333333	4.207333333
20.1	4.149333333
20.06666667	4.091333333
20.03333333	4.034
20	3.976
19.96666667	3.918
19.93333333	3.860666667
19.9	3.802666667
19.86666667	3.745333333
19.83333333	3.687333333
19.8	3.629333333
19.76666667	3.572
19.73333333	3.514
19.7	3.456666667
19.66666667	3.398666667
19.63333333	3.340666667
19.6	3.283333333
19.56666667	3.225333333
19.53333333	3.168
19.5	3.11
19.46666667	3.052
19.43333333	2.994666667
19.4	2.936666667
19.36666667	2.879333333
19.33333333	2.821333333
19.3	2.763333333
19.26666667	2.706
19.23333333	2.648
19.2	2.590666667
19.16666667	2.532666667
19.13333333	2.474666667
19.1	2.417333333
19.06666667	2.359333333
19.03333333	2.302
19	2.244
18.96666667	2.186
18.93333333	2.128666667
18.9	2.070666667
18.86666667	2.013333333
18.83333333	1.955333333
18.8	1.897333333
18.76666667	1.84
18.73333333	1.782
18.7	1.724666667
18.66666667	1.666666667
5.333333333	2
5.332	2.116666667
5.329333333	2.232666667
5.324	2.348666667
5.317333333	2.465333333
5.308	2.581333333
5.296666667	2.696666667
5.283333333	2.812666667
5.268666667	2.928
5.251333333	3.042666667
5.232	3.157333333
5.210666667	3.272
5.187333333	3.386
5.162666667	3.5
5.135333333	3.612666667
5.106	3.725333333
5.075333333	3.837333333
5.042	3.949333333
5.007333333	4.06
4.97	4.170666667
4.931333333	4.28
4.890666667	4.389333333
4.848	4.497333333
4.803333333	4.604666667
4.756666667	4.711333333
4.708666667	4.817333333
4.658666667	4.922666667
4.606666667	5.026666667
4.552666667	5.13
4.497333333	5.232
4.44	5.333333333
4.381333333	5.433333333
4.32	5.532666667
4.258	5.630666667
4.193333333	5.728
4.128	5.824
4.06	5.918666667
3.990666667	6.012
3.92	6.104666667
3.847333333	6.195333333
3.773333333	6.285333333
3.698	6.374
3.620666667	6.460666667
3.542666667	6.546666667
3.462	6.631333333
3.380666667	6.714
3.298	6.795333333
3.213333333	6.876
3.127333333	6.954
3.040666667	7.031333333
2.952	7.106666667
2.862	7.180666667
2.771333333	7.253333333
2.678666667	7.324
2.585333333	7.393333333
2.490666667	7.461333333
2.394666667	7.526666667
2.297333333	7.591333333
2.199333333	7.653333333
2.1	7.714666667
2	7.773333333
1.898666667	7.830666667
1.796666667	7.886
1.693333333	7.94
1.589333333	7.992
1.484	8.042
1.378	8.09
1.271333333	8.136666667
1.164	8.181333333
1.056	8.224
0.946666667	8.264666667
0.837333333	8.303333333
0.726666667	8.340666667
0.616	8.375333333
0.504	8.408666667
0.392	8.439333333
0.279333333	8.468666667
0.166666667	8.496
0.052666667	8.520666667
-0.061333333	8.544
-0.176	8.565333333
-0.290666667	8.584666667
-0.405333333	8.602
-0.520666667	8.616666667
-0.636666667	8.63
-0.752	8.641333333
-0.868	8.650666667
-0.984666667	8.657333333
-1.100666667	8.662666667
-1.216666667	8.665333333
-1.333333333	8.666666667
-1.45	8.665333333
-1.566	8.662666667
-1.682	8.657333333
-1.798666667	8.650666667
-1.914666667	8.641333333
-2.03	8.63
-2.146	8.616666667
-2.261333333	8.602
-2.376	8.584666667
-2.490666667	8.565333333
-2.605333333	8.544
-2.719333333	8.520666667
-2.833333333	8.496
-2.946	8.468666667
-3.058666667	8.439333333
-3.170666667	8.408666667
-3.282666667	8.375333333
-3.393333333	8.340666667
-3.504	8.303333333
-3.613333333	8.264666667
-3.722666667	8.224
-3.830666667	8.181333333
-3.938	8.136666667
-4.044666667	8.09
-4.150666667	8.042
-4.256	7.992
-4.36	7.94
-4.463333333	7.886
-4.565333333	7.830666667
-4.666666667	7.773333333
-4.766666667	7.714666667
-4.866	7.653333333
-4.964	7.591333333
-5.061333333	7.526666667
-5.157333333	7.461333333
-5.252	7.393333333
-5.345333333	7.324
-5.438	7.253333333
-5.528666667	7.180666667
-5.618666667	7.106666667
-5.707333333	7.031333333
-5.794	6.954
-5.88	6.876
-5.964666667	6.795333333
-6.047333333	6.714
-6.128666667	6.631333333
-6.209333333	6.546666667
-6.287333333	6.460666667
-6.364666667	6.374
-6.44	6.285333333
-6.514	6.195333333
-6.586666667	6.104666667
-6.657333333	6.012
-6.726666667	5.918666667
-6.794666667	5.824
-6.86	5.728
-6.924666667	5.630666667
-6.986666667	5.532666667
-7.048	5.433333333
-7.106666667	5.333333333
-7.164	5.232
-7.219333333	5.13
-7.273333333	5.026666667
-7.325333333	4.922666667
-7.375333333	4.817333333
-7.423333333	4.711333333
-7.47	4.604666667
-7.514666667	4.497333333
-7.557333333	4.389333333
-7.598	4.28
-7.636666667	4.170666667
-7.674	4.06
-7.708666667	3.949333333
-7.742	3.837333333
-7.772666667	3.725333333
-7.802	3.612666667
-7.829333333	3.5
-7.854	3.386
-7.877333333	3.272
-7.898666667	3.157333333
-7.918	3.042666667
-7.935333333	2.928
-7.95	2.812666667
-7.963333333	2.696666667
-7.974666667	2.581333333
-7.984	2.465333333
-7.990666667	2.348666667
-7.996	2.232666667
-7.998666667	2.116666667
-8	2
-7.998666667	1.883333333
-7.996	1.767333333
-7.990666667	1.651333333
-7.984	1.534666667
-7.974666667	1.418666667
-7.963333333	1.303333333
-7.95	1.187333333
-7.935333333	1.072
-7.918	0.957333333
-7.898666667	0.842666667
-7.877333333	0.728
-7.854	0.614
-7.829333333	0.5
-7.802	0.387333333
-7.772666667	0.274666667
-7.742	0.162666667
-7.708666667	0.050666667
-7.674	-0.06
-7.636666667	-0.170666667
-7.598	-0.28
-7.557333333	-0.389333333
-7.514666667	-0.497333333
-7.47	-0.604666667
-7.423333333	-0.711333333
-7.375333333	-0.817333333
-7.325333333	-0.922666667
-7.273333333	-1.026666667
-7.219333333	-1.13
-7.164	-1.232
-7.106666667	-1.333333333
-7.048	-1.433333333
-6.986666667	-1.532666667
-6.924666667	-1.630666667
-6.86	-1.728
-6.794666667	-1.824
-6.726666667	-1.918666667
-6.657333333	-2.012
-6.586666667	-2.104666667
-6.514	-2.195333333
-6.44	-2.285333333
-6.364666667	-2.374
-6.287333333	-2.460666667
-6.209333333	-2.546666667
-6.128666667	-2.631333333
-6.047333333	-2.714
-5.964666667	-2.795333333
-5.88	-2.876
-5.794	-2.954
-5.707333333	-3.031333333
-5.618666667	-3.106666667
-5.528666667	-3.180666667
-5.438	-3.253333333
-5.345333333	-3.324
-5.252	-3.393333333
-5.157333333	-3.461333333
-5.061333333	-3.526666667
-4.964	-3.591333333
-4.866	-3.653333333
-4.766666667	-3.714666667
-4.666666667	-3.773333333
-4.565333333	-3.830666667
-4.463333333	-3.886
-4.36	-3.94
-4.256	-3.992
-4.150666667	-4.042
-4.044666667	-4.09
-3.938	-4.136666667
-3.830666667	-4.181333333
-3.722666667	-4.224
-3.613333333	-4.264666667
-3.504	-4.303333333
-3.393333333	-4.340666667
-3.282666667	-4.375333333
-3.170666667	-4.408666667
-3.058666667	-4.439333333
-2.946	-4.468666667
-2.833333333	-4.496
-2.719333333	-4.520666667
-2.605333333	-4.544
-2.490666667	-4.565333333
-2.376	-4.584666667
-2.261333333	-4.602
-2.146	-4.616666667
-2.03	-4.63
-1.914666667	-4.641333333
-1.798666667	-4.650666667
-1.682	-4.657333333
-1.566	-4.662666667
-1.45	-4.665333333
-1.333333333	-4.666666667
-1.216666667	-4.665333333
-1.100666667	-4.662666667
-0.984666667	-4.657333333
-0.868	-4.650666667
-0.752	-4.641333333
-0.636666667	-4.63
-0.520666667	-4.616666667
-0.405333333	-4.602
-0.290666667	-4.584666667
-0.176	-4.565333333
-0.061333333	-4.544
0.052666667	-4.520666667
0.166666667	-4.496
0.279333333	-4.468666667
0.392	-4.439333333
0.504	-4.408666667
0.616	-4.375333333
0.726666667	-4.340666667
0.837333333	-4.303333333
0.946666667	-4.264666667
1.056	-4.224
1.164	-4.181333333
1.271333333	-4.136666667
1.378	-4.09
1.484	-4.042
1.589333333	-3.992
1.693333333	-3.94
1.796666667	-3.886
1.898666667	-3.830666667
2	-3.773333333
2.1	-3.714666667
2.199333333	-3.653333333
2.297333333	-3.591333333
2.394666667	-3.526666667
2.490666667	-3.461333333
2.585333333	-3.393333333
2.678666667	-3.324
2.771333333	-3.253333333
2.862	-3.180666667
2.952	-3.106666667
3.040666667	-3.031333333
3.127333333	-2.954
3.213333333	-2.876
3.298	-2.795333333
3.380666667	-2.714
3.462	-2.631333333
3.542666667	-2.546666667
3.620666667	-2.460666667
3.698	-2.374
3.773333333	-2.285333333
3.847333333	-2.195333333
3.92	-2.104666667
3.990666667	-2.012
4.06	-1.918666667
4.128	-1.824
4.193333333	-1.728
4.258	-1.630666667
4.32	-1.532666667
4.381333333	-1.433333333
4.44	-1.333333333
4.497333333	-1.232
4.552666667	-1.13
4.606666667	-1.026666667
4.658666667	-0.922666667
4.708666667	-0.817333333
4.756666667	-0.711333333
4.803333333	-0.604666667
4.848	-0.497333333
4.890666667	-0.389333333
4.931333333	-0.28
4.97	-0.170666667
5.007333333	-0.06
5.042	0.050666667
5.075333333	0.162666667
5.106	0.274666667
5.135333333	0.387333333
5.162666667	0.5
5.187333333	0.614
5.210666667	0.728
5.232	0.842666667
5.251333333	0.957333333
5.268666667	1.072
5.283333333	1.187333333
5.296666667	1.303333333
5.308	1.418666667
5.317333333	1.534666667
5.324	1.651333333
5.329333333	1.767333333
5.332	1.883333333
5.333333333	2
8	2
7.998666667	2.116666667
7.996	2.232666667
7.990666667	2.348666667
7.984	2.465333333
7.974666667	2.581333333
7.963333333	2.696666667
7.95	2.812666667
7.935333333	2.928
7.918	3.042666667
7.898666667	3.157333333
7.877333333	3.272
7.854	3.386
7.829333333	3.5
7.802	3.612666667
7.772666667	3.725333333
7.742	3.837333333
7.708666667	3.949333333
7.674	4.06
7.636666667	4.170666667
7.598	4.28
7.557333333	4.389333333
7.514666667	4.497333333
7.47	4.604666667
7.423333333	4.711333333
7.375333333	4.817333333
7.325333333	4.922666667
7.273333333	5.026666667
7.219333333	5.13
7.164	5.232
7.106666667	5.333333333
7.048	5.433333333
6.986666667	5.532666667
6.924666667	5.630666667
6.86	5.728
6.794666667	5.824
6.726666667	5.918666667
6.657333333	6.012
6.586666667	6.104666667
6.514	6.195333333
6.44	6.285333333
6.364666667	6.374
6.287333333	6.460666667
6.209333333	6.546666667
6.128666667	6.631333333
6.047333333	6.714
5.964666667	6.795333333
5.88	6.876
5.794	6.954
5.707333333	7.031333333
5.618666667	7.106666667
5.528666667	7.180666667
5.438	7.253333333
5.345333333	7.324
5.252	7.393333333
5.157333333	7.461333333
5.061333333	7.526666667
4.964	7.591333333
4.866	7.653333333
4.766666667	7.714666667
4.666666667	7.773333333
4.565333333	7.830666667
4.463333333	7.886
4.36	7.94
4.256	7.992
4.150666667	8.042
4.044666667	8.09
3.938	8.136666667
3.830666667	8.181333333
3.722666667	8.224
3.613333333	8.264666667
3.504	8.303333333
3.393333333	8.340666667
3.282666667	8.375333333
3.170666667	8.408666667
3.058666667	8.439333333
2.946	8.468666667
2.833333333	8.496
2.719333333	8.520666667
2.605333333	8.544
2.490666667	8.565333333
2.376	8.584666667
2.261333333	8.602
